//======================================//
//		NPCS			//
//======================================//

//=========================================================================================================================================
// Lorencia
//=========================================================================================================================================
0
//Mob	MapNum	Range	PosX	PosY	Direct	Name
127	16	30	13	57	7	// Dark Skull Soldier
128	16	30	13	69	7	// Giant Ogre
128	16	30	14	61	7	// Giant Ogre
128	16	30	13	55	7	// Giant Ogre
128	16	30	14	58	7	// Giant Ogre
128	16	30	14	52	7	// Giant Ogre
128	16	30	15	50	7	// Giant Ogre
128	16	30	15	66	7	// Giant Ogre
128	16	30	14	56	7	// Giant Ogre
128	16	30	14	70	7	// Giant Ogre
128	16	30	13	63	7	// Giant Ogre
128	16	30	13	48	7	// Giant Ogre
129	16	30	13	78	7	// Red Skeleton Knight
129	16	30	14	83	7	// Red Skeleton Knight
129	16	30	14	78	7	// Red Skeleton Knight
129	16	30	15	78	7	// Red Skeleton Knight
129	16	30	16	80	7	// Red Skeleton Knight
129	16	30	15	62	7	// Red Skeleton Knight
129	16	30	52	83	7	// Red Skeleton Knight
129	16	30	14	90	7	// Red Skeleton Knight
129	16	30	11	83	7	// Red Skeleton Knight
129	16	30	15	94	7	// Red Skeleton Knight
129	16	30	20	82	7	// Red Skeleton Knight
129	16	30	20	88	7	// Red Skeleton Knight
129	16	30	14	54	7	// Red Skeleton Knight
129	16	30	14	36	7	// Red Skeleton Knight
129	16	30	15	68	7	// Red Skeleton Knight
129	16	30	14	47	7	// Red Skeleton Knight
130	16	30	16	87	7	// Magic Skeleton
130	16	30	12	81	7	// Magic Skeleton
130	16	30	13	88	7	// Magic Skeleton
130	16	30	13	85	7	// Magic Skeleton
130	16	30	19	85	7	// Magic Skeleton
130	16	30	13	93	7	// Magic Skeleton
130	16	30	14	80	7	// Magic Skeleton
130	16	30	18	81	7	// Magic Skeleton
end

//=========================================================================================================================================
// Devil Square 1
//=========================================================================================================================================
4
//Mob	MapNum	Range	PosX	PosY	Direct	Name
17	9	30	145	96	-1	// Cyclops
17	9	30	129	105	-1	// Cyclops
17	9	30	147	94	-1	// Cyclops
17	9	30	133	87	-1	// Cyclops
17	9	30	141	104	-1	// Cyclops
17	9	30	144	102	-1	// Cyclops
17	9	30	143	109	-1	// Cyclops
17	9	30	127	85	-1	// Cyclops
17	9	30	141	97	-1	// Cyclops
17	9	30	135	94	-1	// Cyclops
17	9	30	142	103	-1	// Cyclops
17	9	30	128	97	-1	// Cyclops
17	9	30	128	84	-1	// Cyclops
17	9	30	134	95	-1	// Cyclops
17	9	30	121	84	-1	// Cyclops
17	9	30	139	100	-1	// Cyclops
17	9	30	141	108	-1	// Cyclops
17	9	30	145	91	-1	// Cyclops
17	9	30	145	85	-1	// Cyclops
17	9	30	145	100	-1	// Cyclops
15	9	30	135	92	-1	// Skeleton Archer
15	9	30	124	82	-1	// Skeleton Archer
15	9	30	135	102	-1	// Skeleton Archer
15	9	30	131	87	-1	// Skeleton Archer
15	9	30	126	83	-1	// Skeleton Archer
15	9	30	146	87	-1	// Skeleton Archer
15	9	30	128	96	-1	// Skeleton Archer
15	9	30	139	98	-1	// Skeleton Archer
15	9	30	134	109	-1	// Skeleton Archer
15	9	30	146	102	-1	// Skeleton Archer
15	9	30	127	89	-1	// Skeleton Archer
15	9	30	144	98	-1	// Skeleton Archer
15	9	30	148	97	-1	// Skeleton Archer
15	9	30	134	95	-1	// Skeleton Archer
15	9	30	128	103	-1	// Skeleton Archer
15	9	30	148	101	-1	// Skeleton Archer
15	9	30	130	109	-1	// Skeleton Archer
15	9	30	122	86	-1	// Skeleton Archer
15	9	30	129	90	-1	// Skeleton Archer
15	9	30	121	100	-1	// Skeleton Archer
5	9	30	148	108	-1	// Hell Hound
5	9	30	148	90	-1	// Hell Hound
5	9	30	132	103	-1	// Hell Hound
5	9	30	129	102	-1	// Hell Hound
5	9	30	143	86	-1	// Hell Hound
5	9	30	140	104	-1	// Hell Hound
5	9	30	146	106	-1	// Hell Hound
5	9	30	134	105	-1	// Hell Hound
5	9	30	134	106	-1	// Hell Hound
5	9	30	124	109	-1	// Hell Hound
5	9	30	141	83	-1	// Hell Hound
5	9	30	136	85	-1	// Hell Hound
5	9	30	131	98	-1	// Hell Hound
5	9	30	121	83	-1	// Hell Hound
5	9	30	138	107	-1	// Hell Hound
16	9	30	121	82	-1	// Chief Skeleton Warrior
16	9	30	123	100	-1	// Chief Skeleton Warrior
16	9	30	141	94	-1	// Chief Skeleton Warrior
16	9	30	124	90	-1	// Chief Skeleton Warrior
16	9	30	137	90	-1	// Chief Skeleton Warrior
16	9	30	130	98	-1	// Chief Skeleton Warrior
16	9	30	144	89	-1	// Chief Skeleton Warrior
16	9	30	124	92	-1	// Chief Skeleton Warrior
16	9	30	140	102	-1	// Chief Skeleton Warrior
16	9	30	130	86	-1	// Chief Skeleton Warrior
9	9	30	142	109	-1	// Thunder Lich
9	9	30	143	88	-1	// Thunder Lich
9	9	30	146	96	-1	// Thunder Lich
9	9	30	146	101	-1	// Thunder Lich
9	9	30	139	82	-1	// Thunder Lich
9	9	30	139	99	-1	// Thunder Lich
9	9	30	137	105	-1	// Thunder Lich
9	9	30	134	108	-1	// Thunder Lich
9	9	30	128	109	-1	// Thunder Lich
9	9	30	139	90	-1	// Thunder Lich
9	9	30	148	96	-1	// Thunder Lich
9	9	30	127	92	-1	// Thunder Lich
9	9	30	144	97	-1	// Thunder Lich
9	9	30	127	95	-1	// Thunder Lich
9	9	30	121	107	-1	// Thunder Lich
10	9	30	130	96	-1	// Dark Knight
10	9	30	137	90	-1	// Dark Knight
10	9	30	137	93	-1	// Dark Knight
10	9	30	131	94	-1	// Dark Knight
10	9	30	133	102	-1	// Dark Knight
10	9	30	124	91	-1	// Dark Knight
10	9	30	141	82	-1	// Dark Knight
10	9	30	142	105	-1	// Dark Knight
10	9	30	132	86	-1	// Dark Knight
10	9	30	136	90	-1	// Dark Knight
18	9	30	132	96	-1	// Gorgon
18	9	30	124	107	-1	// Gorgon
18	9	30	132	84	-1	// Gorgon
18	9	30	132	105	-1	// Gorgon
18	9	30	133	100	-1	// Gorgon
18	9	30	122	86	-1	// Gorgon
18	9	30	126	94	-1	// Gorgon
18	9	30	148	101	-1	// Gorgon
18	9	30	140	90	-1	// Gorgon
18	9	30	139	106	-1	// Gorgon
end

//=========================================================================================================================================
// Devil Square 2
//=========================================================================================================================================
4
//Mob	MapNum	Range	PosX	PosY	Direct	Name
36	9	30	137	164	-1	// Shadow
36	9	30	126	154	-1	// Shadow
36	9	30	137	174	-1	// Shadow
36	9	30	133	159	-1	// Shadow
36	9	30	128	155	-1	// Shadow
36	9	30	148	159	-1	// Shadow
36	9	30	130	168	-1	// Shadow
36	9	30	141	170	-1	// Shadow
36	9	30	136	181	-1	// Shadow
36	9	30	148	174	-1	// Shadow
36	9	30	129	161	-1	// Shadow
36	9	30	146	170	-1	// Shadow
36	9	30	150	169	-1	// Shadow
36	9	30	136	167	-1	// Shadow
36	9	30	130	175	-1	// Shadow
36	9	30	150	173	-1	// Shadow
36	9	30	132	181	-1	// Shadow
36	9	30	124	158	-1	// Shadow
36	9	30	131	162	-1	// Shadow
36	9	30	123	172	-1	// Shadow
39	9	30	147	168	-1	// Poison Shadow
39	9	30	131	177	-1	// Poison Shadow
39	9	30	149	166	-1	// Poison Shadow
39	9	30	135	159	-1	// Poison Shadow
39	9	30	143	176	-1	// Poison Shadow
39	9	30	146	174	-1	// Poison Shadow
39	9	30	145	181	-1	// Poison Shadow
39	9	30	129	157	-1	// Poison Shadow
39	9	30	143	169	-1	// Poison Shadow
39	9	30	137	166	-1	// Poison Shadow
39	9	30	144	175	-1	// Poison Shadow
39	9	30	130	169	-1	// Poison Shadow
39	9	30	130	156	-1	// Poison Shadow
39	9	30	136	167	-1	// Poison Shadow
39	9	30	123	156	-1	// Poison Shadow
39	9	30	141	172	-1	// Poison Shadow
39	9	30	143	180	-1	// Poison Shadow
39	9	30	147	163	-1	// Poison Shadow
39	9	30	147	157	-1	// Poison Shadow
39	9	30	147	172	-1	// Poison Shadow
34	9	30	150	180	-1	// Cursed Wizard
34	9	30	150	162	-1	// Cursed Wizard
34	9	30	134	175	-1	// Cursed Wizard
34	9	30	131	174	-1	// Cursed Wizard
34	9	30	145	158	-1	// Cursed Wizard
34	9	30	142	176	-1	// Cursed Wizard
34	9	30	148	178	-1	// Cursed Wizard
34	9	30	136	177	-1	// Cursed Wizard
34	9	30	136	178	-1	// Cursed Wizard
34	9	30	126	181	-1	// Cursed Wizard
34	9	30	143	155	-1	// Cursed Wizard
34	9	30	138	157	-1	// Cursed Wizard
34	9	30	133	170	-1	// Cursed Wizard
34	9	30	123	155	-1	// Cursed Wizard
34	9	30	140	179	-1	// Cursed Wizard
41	9	30	144	181	-1	// Death Cow
41	9	30	145	160	-1	// Death Cow
41	9	30	148	168	-1	// Death Cow
41	9	30	148	173	-1	// Death Cow
41	9	30	141	154	-1	// Death Cow
41	9	30	141	171	-1	// Death Cow
41	9	30	139	177	-1	// Death Cow
41	9	30	136	180	-1	// Death Cow
41	9	30	130	181	-1	// Death Cow
41	9	30	141	162	-1	// Death Cow
41	9	30	150	168	-1	// Death Cow
41	9	30	129	164	-1	// Death Cow
41	9	30	146	169	-1	// Death Cow
41	9	30	129	167	-1	// Death Cow
41	9	30	123	179	-1	// Death Cow
40	9	30	123	154	-1	// Death Knight
40	9	30	125	172	-1	// Death Knight
40	9	30	143	166	-1	// Death Knight
40	9	30	126	162	-1	// Death Knight
40	9	30	139	162	-1	// Death Knight
40	9	30	132	170	-1	// Death Knight
40	9	30	146	161	-1	// Death Knight
40	9	30	126	164	-1	// Death Knight
40	9	30	142	174	-1	// Death Knight
40	9	30	132	158	-1	// Death Knight
35	9	30	132	168	-1	// Death Gorgon
35	9	30	139	162	-1	// Death Gorgon
35	9	30	139	165	-1	// Death Gorgon
35	9	30	133	166	-1	// Death Gorgon
35	9	30	135	174	-1	// Death Gorgon
35	9	30	126	163	-1	// Death Gorgon
35	9	30	143	154	-1	// Death Gorgon
35	9	30	144	177	-1	// Death Gorgon
35	9	30	134	158	-1	// Death Gorgon
35	9	30	138	162	-1	// Death Gorgon
38	9	30	134	168	-1	// Balrog
38	9	30	126	179	-1	// Balrog
38	9	30	134	156	-1	// Balrog
38	9	30	134	177	-1	// Balrog
38	9	30	135	172	-1	// Balrog
38	9	30	124	158	-1	// Balrog
38	9	30	128	166	-1	// Balrog
38	9	30	150	173	-1	// Balrog
38	9	30	142	162	-1	// Balrog
38	9	30	141	178	-1	// Balrog
end

//=========================================================================================================================================
// Devil Square 3
//=========================================================================================================================================
4
//Mob	MapNum	Range	PosX	PosY	Direct	Name
45	9	30	65	150	-1	// Bahamut
45	9	30	54	140	-1	// Bahamut
45	9	30	65	160	-1	// Bahamut
45	9	30	61	145	-1	// Bahamut
45	9	30	56	141	-1	// Bahamut
45	9	30	76	145	-1	// Bahamut
45	9	30	58	154	-1	// Bahamut
45	9	30	69	156	-1	// Bahamut
45	9	30	64	167	-1	// Bahamut
45	9	30	76	160	-1	// Bahamut
45	9	30	57	147	-1	// Bahamut
45	9	30	74	156	-1	// Bahamut
45	9	30	78	155	-1	// Bahamut
45	9	30	64	153	-1	// Bahamut
45	9	30	58	161	-1	// Bahamut
45	9	30	78	159	-1	// Bahamut
45	9	30	60	167	-1	// Bahamut
45	9	30	52	144	-1	// Bahamut
45	9	30	59	148	-1	// Bahamut
45	9	30	51	158	-1	// Bahamut
46	9	30	75	154	-1	// Vepar
46	9	30	59	163	-1	// Vepar
46	9	30	77	152	-1	// Vepar
46	9	30	63	145	-1	// Vepar
46	9	30	71	162	-1	// Vepar
46	9	30	74	160	-1	// Vepar
46	9	30	73	167	-1	// Vepar
46	9	30	57	143	-1	// Vepar
46	9	30	71	155	-1	// Vepar
46	9	30	65	152	-1	// Vepar
46	9	30	72	161	-1	// Vepar
46	9	30	58	155	-1	// Vepar
46	9	30	58	142	-1	// Vepar
46	9	30	64	153	-1	// Vepar
46	9	30	51	142	-1	// Vepar
46	9	30	69	158	-1	// Vepar
46	9	30	71	166	-1	// Vepar
46	9	30	75	149	-1	// Vepar
46	9	30	75	143	-1	// Vepar
46	9	30	75	158	-1	// Vepar
37	9	30	78	166	-1	// Devil
37	9	30	78	148	-1	// Devil
37	9	30	62	161	-1	// Devil
37	9	30	59	160	-1	// Devil
37	9	30	73	144	-1	// Devil
37	9	30	70	162	-1	// Devil
37	9	30	76	164	-1	// Devil
37	9	30	64	163	-1	// Devil
37	9	30	64	164	-1	// Devil
37	9	30	54	167	-1	// Devil
37	9	30	71	141	-1	// Devil
37	9	30	66	143	-1	// Devil
37	9	30	61	156	-1	// Devil
37	9	30	51	141	-1	// Devil
37	9	30	68	165	-1	// Devil
51	9	30	72	167	-1	// Great Bahamut
51	9	30	73	146	-1	// Great Bahamut
51	9	30	76	154	-1	// Great Bahamut
51	9	30	76	159	-1	// Great Bahamut
51	9	30	69	140	-1	// Great Bahamut
51	9	30	69	157	-1	// Great Bahamut
51	9	30	67	163	-1	// Great Bahamut
51	9	30	64	166	-1	// Great Bahamut
51	9	30	58	167	-1	// Great Bahamut
51	9	30	69	148	-1	// Great Bahamut
51	9	30	78	154	-1	// Great Bahamut
51	9	30	57	150	-1	// Great Bahamut
51	9	30	74	155	-1	// Great Bahamut
51	9	30	57	153	-1	// Great Bahamut
51	9	30	51	165	-1	// Great Bahamut
52	9	30	51	140	-1	// Silver Valkyrie
52	9	30	53	158	-1	// Silver Valkyrie
52	9	30	71	152	-1	// Silver Valkyrie
52	9	30	54	148	-1	// Silver Valkyrie
52	9	30	67	148	-1	// Silver Valkyrie
52	9	30	60	156	-1	// Silver Valkyrie
52	9	30	74	147	-1	// Silver Valkyrie
52	9	30	54	150	-1	// Silver Valkyrie
52	9	30	70	160	-1	// Silver Valkyrie
52	9	30	60	144	-1	// Silver Valkyrie
48	9	30	60	154	-1	// Lizard King
48	9	30	67	148	-1	// Lizard King
48	9	30	67	151	-1	// Lizard King
48	9	30	61	152	-1	// Lizard King
48	9	30	63	160	-1	// Lizard King
48	9	30	54	149	-1	// Lizard King
48	9	30	71	140	-1	// Lizard King
48	9	30	72	163	-1	// Lizard King
48	9	30	62	144	-1	// Lizard King
48	9	30	66	148	-1	// Lizard King
49	9	30	62	154	-1	// Hydra
49	9	30	54	165	-1	// Hydra
49	9	30	62	142	-1	// Hydra
49	9	30	62	163	-1	// Hydra
49	9	30	63	158	-1	// Hydra
49	9	30	52	144	-1	// Hydra
49	9	30	56	152	-1	// Hydra
49	9	30	78	159	-1	// Hydra
49	9	30	70	148	-1	// Hydra
49	9	30	69	164	-1	// Hydra
end

//=========================================================================================================================================
// Devil Square 4
//=========================================================================================================================================
4
//Mob	MapNum	Range	PosX	PosY	Direct	Name
64	9	30	69	86	-1	// Ogre archer
64	9	30	58	76	-1	// Ogre archer
64	9	30	69	96	-1	// Ogre archer
64	9	30	65	81	-1	// Ogre archer
64	9	30	60	77	-1	// Ogre archer
64	9	30	80	81	-1	// Ogre archer
64	9	30	62	90	-1	// Ogre archer
64	9	30	73	92	-1	// Ogre archer
64	9	30	68	103	-1	// Ogre archer
64	9	30	80	96	-1	// Ogre archer
64	9	30	61	83	-1	// Ogre archer
64	9	30	78	92	-1	// Ogre archer
64	9	30	82	91	-1	// Ogre archer
64	9	30	68	89	-1	// Ogre archer
64	9	30	62	97	-1	// Ogre archer
64	9	30	82	95	-1	// Ogre archer
64	9	30	64	103	-1	// Ogre archer
64	9	30	56	80	-1	// Ogre archer
64	9	30	63	84	-1	// Ogre archer
64	9	30	55	94	-1	// Ogre archer
65	9	30	79	90	-1	// Elite Ogre
65	9	30	63	99	-1	// Elite Ogre
65	9	30	81	88	-1	// Elite Ogre
65	9	30	67	81	-1	// Elite Ogre
65	9	30	75	98	-1	// Elite Ogre
65	9	30	78	96	-1	// Elite Ogre
65	9	30	77	103	-1	// Elite Ogre
65	9	30	61	79	-1	// Elite Ogre
65	9	30	75	91	-1	// Elite Ogre
65	9	30	69	88	-1	// Elite Ogre
65	9	30	76	97	-1	// Elite Ogre
65	9	30	62	91	-1	// Elite Ogre
65	9	30	62	78	-1	// Elite Ogre
65	9	30	68	89	-1	// Elite Ogre
65	9	30	55	78	-1	// Elite Ogre
65	9	30	73	94	-1	// Elite Ogre
65	9	30	75	102	-1	// Elite Ogre
65	9	30	79	85	-1	// Elite Ogre
65	9	30	79	79	-1	// Elite Ogre
65	9	30	79	94	-1	// Elite Ogre
69	9	30	82	102	-1	// Alquamos
69	9	30	82	84	-1	// Alquamos
69	9	30	66	97	-1	// Alquamos
69	9	30	63	96	-1	// Alquamos
69	9	30	77	80	-1	// Alquamos
69	9	30	74	98	-1	// Alquamos
69	9	30	80	100	-1	// Alquamos
69	9	30	68	99	-1	// Alquamos
69	9	30	68	100	-1	// Alquamos
69	9	30	58	103	-1	// Alquamos
69	9	30	75	77	-1	// Alquamos
69	9	30	70	79	-1	// Alquamos
69	9	30	65	92	-1	// Alquamos
69	9	30	55	77	-1	// Alquamos
69	9	30	72	101	-1	// Alquamos
71	9	30	76	103	-1	// Mega Crust
71	9	30	77	82	-1	// Mega Crust
71	9	30	80	90	-1	// Mega Crust
71	9	30	80	95	-1	// Mega Crust
71	9	30	73	76	-1	// Mega Crust
71	9	30	73	93	-1	// Mega Crust
71	9	30	71	99	-1	// Mega Crust
71	9	30	68	102	-1	// Mega Crust
71	9	30	62	103	-1	// Mega Crust
71	9	30	73	84	-1	// Mega Crust
71	9	30	82	90	-1	// Mega Crust
71	9	30	61	86	-1	// Mega Crust
71	9	30	78	91	-1	// Mega Crust
71	9	30	61	89	-1	// Mega Crust
71	9	30	55	101	-1	// Mega Crust
61	9	30	64	90	-1	// Beam Knight
61	9	30	71	84	-1	// Beam Knight
61	9	30	71	87	-1	// Beam Knight
61	9	30	65	88	-1	// Beam Knight
61	9	30	67	96	-1	// Beam Knight
61	9	30	58	85	-1	// Beam Knight
61	9	30	75	76	-1	// Beam Knight
61	9	30	76	99	-1	// Beam Knight
61	9	30	66	80	-1	// Beam Knight
61	9	30	70	84	-1	// Beam Knight
70	9	30	55	76	-1	// Queen Rainier
70	9	30	57	94	-1	// Queen Rainier
70	9	30	75	88	-1	// Queen Rainier
70	9	30	58	84	-1	// Queen Rainier
70	9	30	71	84	-1	// Queen Rainier
70	9	30	64	92	-1	// Queen Rainier
70	9	30	78	83	-1	// Queen Rainier
70	9	30	58	86	-1	// Queen Rainier
70	9	30	74	96	-1	// Queen Rainier
70	9	30	64	80	-1	// Queen Rainier
63	9	30	66	90	-1	// Death Beam Knight
63	9	30	58	101	-1	// Death Beam Knight
63	9	30	66	78	-1	// Death Beam Knight
63	9	30	66	99	-1	// Death Beam Knight
63	9	30	67	94	-1	// Death Beam Knight
63	9	30	56	80	-1	// Death Beam Knight
63	9	30	60	88	-1	// Death Beam Knight
63	9	30	82	95	-1	// Death Beam Knight
63	9	30	74	84	-1	// Death Beam Knight
63	9	30	73	100	-1	// Death Beam Knight
end
